kaivot  N   brønner
märkämaa    N   våtmark
vesiväylä   N   vannløp
kalttii N   vannhull
maanpruukiala   N   landbrukskoloni
huvitusparkki   N   fornøyelsespark
ala N   område
dreneerinkiallas    N   dreneringsbasseng
petroleumiallas N   petroleumsbasseng
taistelukenttä  N   slagmark
mettäaukkee N   lysning
almunki N   allmenning
konsešuuniala   N   konsesjonsområde
hiilikenttä N   kullfelt
kontinentti N   kontinent
rannikko    N   kyst
kauppasentteri  N   forretningssenter
asuma-ala   N   boligomåde
pelto   N   åker
gassikenttä N   gassfelt
laitumet    N   beiteområde
kariala N   grusområde
industri-ala    N   industriområde
ala N   lite sted
militääribaasi  N   militærbase
kruuva-ala  N   gruveområde
mariinibaasi    N   marinebase
oasi    N   oase
öljykenttä  N   oljefelt
turvetala   N   torvskjæringsområde
parkki  N   park
hamina  N   havn
uppohieta   N   kvikksand
republikki  N   republikk
pyytöala    N   jaktområde
luontoreservaatti   N   naturreservat
palmureservaatti    N   palmereservat
reservaatti N   reservat
ala N   region
tallousala  N   økonomisk region
järviala    N   innsjøområde
suola-ala   N   saltområde
Pääkaupunki N   Hovedstad
hallituspaikka  N   regjeringssete
kaupunki    N   by
porrastie   N   veifylling
öljyputki   N   oljeledning
promenaadi  N   promenade
muotka  N   eid
tie N   vei
tienmukka   N   veikurve
tienhaara   N   veiskjæring
tienristi   N   veikryss
rautatienristi  N   jernbanekryss
rautatie    N   jernbane
karavaanitie    N   karavanerute
rautatieala N   jernbaneområde
katu    N   gate
karjatie    N   rute for krøtterdrift
tunneli N   tunnel
tietunneli  N   veitunnel
rautatietunneli N   jernbanetunnel
tunnelit    N   tunneler
polku   N   sti
administrašuunirakenus  N   administrasjonsanlegg
maanpruukirakenus   N   jordbruksanlegg
flyyibaasi  N   flybase
flyyikenttä N   flyplass
heliportti  N   heliport
flyyikenttä N   lufthavn
amfiteatteri    N   amfiteater
kaari   N   bue
asyyli  N   asyl
sporttikenttä   N   idrettsbane
minipankko  N   minibank
pankko  N   bank
signaalistašuuni    N   signalstasjon
silta   N   bro
rakenus N   bygning
rajamerkki  N   grensemerke
brakit  N   brakker
paalistašuuni   N   ballestasjon
värvi   N   verft
hauta   N   gravhule
bussistašuuni   N   busstasjon
bussihollipaikka    N   bussholdeplass
kivirova    N   varde
holo    N   grotte
iltakoulu   N   kveldsskole
kirkko  N   kirke
leiri   N   leir
hirsikämppä N   tømmerkoie
työleiri    N   arbeidsleir
kruuvaleiri N   gruveleir
öljyleiri   N   oljeleir
hautuumaa   N   gravlund
kommunikašuunisentteri  N   kommunikasjonssenter
aita    N   innhegning
kasino  N   kasino
linna   N   slott
tullirakenus    N   tollbod
oikkeusrakenus  N   rettsbygning
atomisentteri   N   atomsenter
kokkoontumishuonet  N   samfunnshus
palvelussentteri    N   tjenestesenter
lääkärisentteri N   legesenter
avaruussentteri N   romsenter
klosteri    N   kloster
pato    N   demning
meijeri N   meieri
patotelakka N   tørrdokk
värvi   N   skipsverft
kravi   N   dike
polttoainetlaakeri  N   brennstofflager
maanpruuki-ala  N   gods
banaaniplantaaši    N   bananplantasje
pumpuliplantaaši    N   bomullsplantasje
öljypuuplantaaši    N   oljepalmeplantasje
kumiplantaaši   N   gummiplantasje
sokkeriplantaaši    N   sukkerplantasje
sisalplantaaši  N   sisalplantasje
teeplantaaši    N   teplantasje
rakenus N   anlegg
rustinki    N   anlegg
valamo  N   støperi
maanpruuki  N   gård
maatalo	    N   gård
maanpruukit N   gårder
maanpruuki-ala  N   gårdsbruk
linna   N   fort
lautta  N   ferge
krinna  N   grind
veräjä  N   grind
aita    N   hage
vierashuonet    N   gjestehus
hauta   N   grav
erakkokammi N   eneboerhytte
hollipaikka N   stoppested
huonet  N   hus
talo    N   hus
kartano N   landsted
siukhuusi   N   sykehus
klinikki    N   klinikk
apoteekki   N   apotek
leprasiukhuusi  N   leprasykehus
hotelli N   hotell
hyttä   N   hytte
kämppä  N   hytte
hytät   N   hytter
kämpät  N   hytter
militäärirustinki   N   militæranlegg
tutkimusinstitutti  N   forskningsinstitutt
pryky   N   brygge
pryky   N   kai
leprajoukko N   leprakoloni
biblioteekki    N   bibliotek
sulku   N   sluse
fyyrytorni  N   fyrtårn
kauppasentteri  N   kjøpesenter
fapriikki   N   fabrikk
olutfapriikki   N   bryggeri
hermetikkifapriikki N   hermetikkfabrikk
kuparikruuva    N   kopperverk
kalkkibränneri  N   kalkbrenneri
asettehtas  N   ammunisjonsfabrikk
fosfaattifapriikki  N   fosfatanlegg
markkina    N   marked
mylly   N   mølle
malmirustinki   N   malmbehandlingsanlegg
oliiviöljymylly N   olivenoljemølle
sokkerimylly    N   sukkermølle
sahapruuki  N   sagbruk
tuulimylly  N   vindmølle
vesimylly   N   kvernhus
kruuva  N   gruve
kultakruuva N   gullgruve
hiilikruuva N   kullgruve
kromikruuva N   kromgruve
kuparikruuva    N   koppergruve
diatomittikruuva    N   diatomittgruve
rautakruuva N   jerngruve
monumentti  N   monument
suolakruuva N   saltgruve
nikkelikruuva   N   nikkelgruve
lyijykruuva N   blygruve
kivikruuva  N   steinbrudd
tinakruuva  N   tinngruve
möljä   N   molo
moskea  N   moské
mišuunistašuuni N   misjonsstasjon
klosteri    N   kloster
metrostašuuni   N   metrostasjon
museumi N   museum
noviisihuonet   N   novisiat
lastentaras N   barnehage
observašuunipaikka  N   observasjonssted
tähtitorni  N   observatorium
raatio-observatooriumi  N   radioobservatorium
öljyraffineeri  N   oljeraffineri
öljykaivo   N   oljebrønn
oopperahuonet   N   operahus
palassi N   palass
pagodi  N   pagode
fyyry   N   pir
parkeerinkipaikka   N   parkeringsplass
öljypumppustašuuni  N   oljepumpestasjon
vesipumppustašuuni  N   vannpumpestasjon
postikontturi   N   postkontor
poliisistašuuni N   politiforlegning
fankila N   fengsel
tervettymispaikka   N   forbedringsanstalt
voimastašuuni   N   kraftstasjon
vesivoimala N   vannkraftverk
rajastašuuni    N   grensestasjon
tullistašuuni   N   tollstasjon
patruljiposti   N   patruljepost
pyramidi    N   pyramide
pyramidit   N   pyramider
pryky   N   brygge
golfpaana   N   golfbane
hevospaana  N   veddeløpsbane
restaurantti    N   restaurant
lepokoti    N   hvilehjem
lintukolonia    N   fuglekoloni
retretti    N   tilfluktssted
ranch   N   ranch
rautatie    N   jernbanesidespor
rautatiesignaali    N   jernbanesignal
feeriäpaikka    N   feriested
rautatiestašuuni    N   jernbanestasjon
raunio  N   ruin
koulu   N   skole
maanpruukikoulu N   landbruksskole
korkkeekoulu    N   høyskole
ajokoulu    N   kjøreskole
kielikoulu  N   språkskole
militäärikoulu  N   militærskole
merenkulkukoulu N   sjøfartsskole
eksaamenisentteri   N   eksamenssenter
lammastaras N   sauekve
laakeri N   lagerbygning
sulku   N   sluse
sanatoriumi N   sanatorium
spa N   spa
pađonniska  N   overløp
aukkee  N   plass
talli   N   stall
staadioni   N   stadion
tutkimusbaasi   N   forskningsbase
rannikkovahtistašuuni   N   kystvaktstasjon
eksperimenttistašuuni   N   eksperimentstasjon
mettästašuuni   N   skogstasjon
inspekšuunistašuuni N   inspeksjonsstasjon
raatiostašuuni  N   radiostasjon
satellittistašuuni  N   satellittstasjon
valhaanpyytöstašuuni    N   hvalfangststasjon
porrasaskelheet N   trinn
teatteri    N   teater
hauta   N   grav
temppeli    N   tempel
torni   N   tårn
trianguleerinkistašuuni N   trianguleringsstasjon
työtelykonttori N   arbeidskontor
koulutusinstitušuuni    N   utdanningsinstitusjon
universiteetti  N   universitet
elläinlääkäri   N   veterinæranlegg
muuri   N   mur
kalalantto  N   fiskedam
kalalampi   N   fiskedam
pryky   N   kai
hylky   N   vrak
vesirustinki    N   vannverk
vappaakauppa-ala    N   frihandelssone
elläintaras N   dyrehage
asfalttijärvi   N   asfaltsjø
atolli  N   atoll
kari    N   bar
ranta   N   strand
rannat  N   strender
rotko   N   steinørken
juova   N   steinmark
ilmareikä   N   luftehull
ulospuhalus N   utblåsning
penkki  N   benk
kukkura N   høyde med bratte sider
niemi   N   nes
runka   N   kløft
kaldera N   caldera
henkopahta  N   klippe
kuru    N   canyon
keila   N   kjegle
keino   N   korridor
reikä   N   korridor
kurunpohja  N   dalgryte
kurunpohjat N   dalgryter
kraateri    N   krater
cuesta  N   cuesta
delta   N   delta
kuoppa  N   fordypning
auttii  N   ørken
hietadyyni  N   sanddyne
vesiraja    N   vannskille
hieta-auttii    N   sandørken
vifti   N   avleiringsvifte
kaalama N   vadested
halkkein    N   revne
runka   N   kløft
korsa   N   juv
niemi   N   pynt
tieva   N   ås
tievat  N   åser
saajo   N   hammock (stykker av hevet land)
kiviauttii  N   steinørken
skaiti  N   land mellom to elver
saari   N   øy
konstisaari N   kunstig øy
mangruuvisaari  N   mangroveøy
saaret  N   øyer
muotka  N   landtunge
karstiala   N   karstområde
laava-ala   N   lavaområde
pato    N   demning
mesa    N   mesa
kero    N   voll
moreeni N   morene
vaara   N   fjell
vaarat  N   fjell
meanderkaula    N   meanderhals
nunatak N   nunatak
nunatakit   N   nunatakker
karikallio  N   aurhelle
karikalliot N   aurheller
autsi   N   pass
niemi   N   halvøy
vaaranlaki  N   tind
vaaranlajet N   tinder
platoo  N   platå
polderi N   polder
laatasmaa   N   sletteland
henkopahta  N   tange
niemennokka N   odde
niemennokat N   odder
ranta-ala   N   strandrygg
harju   N   rygg
kiviauttii  N   steinørken
kivi    N   stein
kivivieremä N   steinras
kivet   N   klipper
hieta-ala   N   sandområde
aukkee  N   sal
fierua  N   bredd
kiviholo    N   jordfallshull
vieremä N   ras
kontinentaaliluokka N   kontinentalskråning
vaarannokka N   utspring
juova   N   steinur
terassi N   terrasse
tunturi N   Oppland
vuoma   N   dal
vankka  N   hengende dal
vuomat  N   daler
tulivaara   N   vulkan
laatas  N   slette
kaari   N   bue
arrugado    N   arrugado
raja-ala    N   grenseområde
pankit  N   bredd
lohta   N   avsats
pankki  N   bredd
allas   N   basseng
vaararaito  N   fjellkjede
kurut   N   canyoner
kuru    N   canyon
mannerpakka N   kontinentalstigning
syvvyys N   dyp
törmä   N   bratt skråning
rinnet  N   bratt skråning
laatas  N   flate
runka   N   kløft
rungat  N   kløfter
rotkoala    N   bruddsone
rako    N   fure
holo    N   fure
reikä   N   passasje
kursu   N   renne
harju   N   ås
harjut  N   åser
kuoppa  N   hull
jyppyrä N   knaus
jyppyrät    N   knauser
lohta   N   avsats
penkkä  N   demning
rakohauta   N   riftdal
mesa    N   mesa
kero    N   voll
kaivoshauta N   vollgrav
vaarat  N   fjell
vaara   N   fjell
lajet   N   topper
laki    N   topp
laatas  N   slette
laatasmaa   N   platå
laki    N   tind
provinssi   N   provins
kursu   N   ravine
harju   N   rygg
harjut  N   rygger
rantapankit N   rev
pankki  N   rev
nousu   N   stigning
laita   N   skråning
sölikkö N   åpent lende
merikanaali N   sjøkanal
merikanaalit    N   sjøkanaler
anikka  N   sal
lohta   N   hylle
hietamatala N   sandgrunne
hietamatalat    N   sandgrunner
niska   N   terskel
luokka  N   skråning
kielinen    N   utspring
lohta   N   terrasse
guyotit N   guyoter
guyotti N   guyot
vajjooma    N   gjennomgang
hauta   N   dal
hauđathauđat    N   daler
ruto    N   krattskog
vittikko    N   krattskog
mettä   N   skog
outa    N   skog
fossiilimettä   N   forsteinet skog
ruoholaatas N   gresslette
kokospalmulehto N   kokospalmelund
oliivilehto N   olivenlund
palmulehto  N   palmelund
pötäjikkö   N   furulund
kuolpano    N   hei
karkkee N   eng
hetelmätaras    N   frukthage
ruto    N   krattskog
vittikko    N   krattskog
puu N   tre
tunturi N   tundra
viinitaras  N   vingård
viinitarhaat    N   vingårder
